SubjectID,Condition,AgeGroup,BlockOrder,Trial,ModelInput,Choice,Accuracy,Feedback,Target,Contingent,Accuracy_Binary,Reward_Binary
200,IB,1,1,1,1,0,2,2,1,1,0,0
200,IB,1,1,2,1,1,1,1,1,1,1,1
200,IB,1,1,3,1,1,1,1,1,1,1,1
200,IB,1,1,4,1,1,1,1,1,1,1,1
200,IB,1,1,5,1,1,1,1,1,1,1,1
200,IB,1,1,6,0,1,1,2,1,0,1,0
200,IB,1,1,7,1,0,2,2,1,1,0,0
200,IB,1,1,8,1,0,2,2,1,1,0,0
200,IB,1,1,9,1,1,1,1,1,1,1,1
200,IB,1,1,10,1,1,1,1,1,1,1,1
200,IB,1,1,11,1,1,1,1,1,1,1,1
200,IB,1,1,12,0,1,2,2,2,1,0,0
200,IB,1,1,13,0,1,2,2,2,1,0,0
200,IB,1,1,14,0,0,1,1,2,1,1,1
200,IB,1,1,15,0,0,1,1,2,1,1,1
200,IB,1,1,16,0,0,1,1,2,1,1,1
200,IB,1,1,17,1,0,1,2,2,0,1,0
200,IB,1,1,18,1,1,1,1,1,1,1,1
200,IB,1,1,19,1,1,1,1,1,1,1,1
200,IB,1,1,20,1,0,2,2,1,1,0,0
200,IB,1,1,21,1,1,1,1,1,1,1,1
200,IB,1,1,22,0,1,1,2,1,0,1,0
200,IB,1,1,23,1,0,2,2,1,1,0,0
200,IB,1,1,24,1,0,2,2,1,1,0,0
200,IB,1,1,25,1,1,1,1,1,1,1,1
200,IB,1,1,26,1,1,1,1,1,1,1,1
200,IB,1,1,27,1,1,1,1,1,1,1,1
200,IB,1,1,28,0,1,2,2,2,1,0,0
200,IB,1,1,29,0,0,1,1,2,1,1,1
200,IB,1,1,30,0,0,1,1,2,1,1,1
200,IB,1,1,31,0,1,2,2,2,1,0,0
200,IB,1,1,32,1,0,1,2,2,0,1,0
200,IB,1,1,33,0,1,2,2,2,1,0,0
200,IB,1,1,34,1,0,1,2,2,0,1,0
200,IB,1,1,35,0,0,1,1,2,1,1,1
200,IB,1,1,36,0,0,1,1,2,1,1,1
200,IB,1,1,37,1,0,2,2,1,1,0,0
200,IB,1,1,38,0,1,1,2,1,0,1,0
200,IB,1,1,39,1,0,2,2,1,1,0,0
200,IB,1,1,40,1,1,1,1,1,1,1,1
200,IB,1,1,41,1,1,1,1,1,1,1,1
200,IB,1,1,42,1,1,1,1,1,1,1,1
200,IB,1,1,43,0,1,1,2,1,0,1,0
200,IB,1,1,44,1,1,1,1,1,1,1,1
200,IB,1,1,45,0,1,2,2,2,1,0,0
200,IB,1,1,46,0,0,1,1,2,1,1,1
200,IB,1,1,47,1,1,2,1,2,0,0,1
200,IB,1,1,48,0,1,2,2,2,1,0,0
200,IB,1,1,49,0,1,2,2,2,1,0,0
200,IB,1,1,50,1,0,1,2,2,0,1,0
200,IB,1,1,51,0,1,2,2,2,1,0,0
200,IB,1,1,52,0,0,1,1,2,1,1,1
200,IB,1,1,53,0,0,1,1,2,1,1,1
200,IB,1,1,54,0,0,1,1,2,1,1,1
200,IB,1,1,55,1,1,1,1,1,1,1,1
200,IB,1,1,56,1,0,2,2,1,1,0,0
200,IB,1,1,57,0,1,1,2,1,0,1,0
200,IB,1,1,58,1,0,2,2,1,1,0,0
200,IB,1,1,59,0,0,2,1,1,0,0,1
200,IB,1,1,60,1,1,1,1,1,1,1,1
200,IB,1,1,61,0,1,1,2,1,0,1,0
200,IB,1,1,62,0,0,2,1,1,0,0,1
200,IB,1,1,63,0,0,2,1,1,0,0,1
200,IB,1,1,64,1,0,2,2,1,1,0,0
200,IB,1,1,65,1,1,1,1,1,1,1,1
200,IB,1,1,66,1,1,1,1,1,1,1,1
200,IB,1,1,67,1,0,2,2,1,1,0,0
200,IB,1,1,68,1,1,1,1,1,1,1,1
200,IB,1,1,69,1,1,1,1,1,1,1,1
200,IB,1,1,70,1,1,1,1,1,1,1,1
200,IB,1,1,71,0,1,2,2,2,1,0,0
200,IB,1,1,72,0,0,1,1,2,1,1,1
200,IB,1,1,73,0,1,2,2,2,1,0,0
200,IB,1,1,74,0,0,1,1,2,1,1,1
200,IB,1,1,75,1,0,1,2,2,0,1,0
200,IB,1,1,76,0,0,1,1,2,1,1,1
200,IB,1,1,77,1,0,2,2,1,1,0,0
200,IB,1,1,78,1,0,2,2,1,1,0,0
200,IB,1,1,79,0,1,1,2,1,0,1,0
200,IB,1,1,80,0,1,1,2,1,0,1,0
200,IB,1,1,81,1,1,1,1,1,1,1,1
200,IB,1,1,82,0,0,2,1,1,0,0,1
200,IB,1,1,83,1,1,1,1,1,1,1,1
200,IB,1,1,84,1,0,2,2,1,1,0,0
200,IB,1,1,85,1,1,1,1,1,1,1,1
200,IB,1,1,86,1,0,2,2,1,1,0,0
200,IB,1,1,87,1,1,1,1,1,1,1,1
200,IB,1,1,88,0,1,1,2,1,0,1,0
200,IB,1,1,89,1,1,1,1,1,1,1,1
200,IB,1,1,90,0,0,1,1,2,1,1,1
200,IB,1,1,91,0,1,2,2,2,1,0,0
200,IB,1,1,92,1,1,2,1,2,0,0,1
200,IB,1,1,93,0,1,2,2,2,1,0,0
200,IB,1,1,94,0,1,2,2,2,1,0,0
200,IB,1,1,95,0,1,2,2,2,1,0,0
200,IB,1,1,96,0,1,2,2,2,1,0,0
200,IB,1,1,97,0,1,2,2,2,1,0,0
200,IB,1,1,98,1,0,1,2,2,0,1,0
200,IB,1,1,99,0,1,2,2,2,1,0,0
200,IB,1,1,100,0,0,1,1,2,1,1,1
200,IB,1,1,101,0,0,1,1,2,1,1,1
200,IB,1,1,102,0,0,1,1,2,1,1,1
200,IB,1,1,103,1,0,2,2,1,1,0,0
200,IB,1,1,104,1,1,1,1,1,1,1,1
200,IB,1,1,105,1,1,1,1,1,1,1,1
200,IB,1,1,106,0,1,1,2,1,0,1,0
200,IB,1,1,107,1,0,2,2,1,1,0,0
200,IB,1,1,108,1,0,2,2,1,1,0,0
200,IB,1,1,109,1,1,1,1,1,1,1,1
200,IB,1,1,110,0,1,1,2,1,0,1,0
200,IB,1,1,111,1,1,1,1,1,1,1,1
200,IB,1,1,112,1,1,1,1,1,1,1,1
200,IB,1,1,113,0,1,2,2,2,1,0,0
200,IB,1,1,114,0,1,2,2,2,1,0,0
200,IB,1,1,115,0,0,1,1,2,1,1,1
200,IB,1,1,116,0,0,1,1,2,1,1,1
200,IB,1,1,117,0,0,1,1,2,1,1,1
200,IB,1,1,118,0,1,2,2,2,1,0,0
200,IB,1,1,119,1,0,1,2,2,0,1,0
200,IB,1,1,120,0,1,2,2,2,1,0,0
200,IB,1,1,121,0,1,2,2,2,1,0,0
200,IB,1,1,122,1,0,1,2,2,0,1,0
200,IB,1,1,123,0,0,1,1,2,1,1,1
200,IB,1,1,124,0,0,1,1,2,1,1,1
200,IB,1,1,125,1,1,1,1,1,1,1,1
200,IB,1,1,126,1,1,1,1,1,1,1,1
200,IB,1,1,127,1,1,1,1,1,1,1,1
200,IB,1,1,128,1,1,1,1,1,1,1,1
200,IB,1,1,129,0,1,1,2,1,0,1,0
200,IB,1,1,130,1,1,1,1,1,1,1,1
200,IB,1,1,131,0,1,1,2,1,0,1,0
200,IB,1,1,132,1,0,2,2,1,1,0,0
200,IB,1,1,133,0,1,1,2,1,0,1,0
200,IB,1,1,134,1,0,2,2,1,1,0,0
200,IB,1,1,135,1,1,1,1,1,1,1,1
200,IB,1,1,136,0,1,1,2,1,0,1,0
200,IB,1,1,137,1,0,2,2,1,1,0,0
200,IB,1,1,138,1,0,2,2,1,1,0,0
200,IB,1,1,139,1,1,1,1,1,1,1,1
200,IB,1,1,140,1,1,1,1,1,1,1,1
200,IB,1,1,141,1,1,1,1,1,1,1,1
200,CB,1,2,1,1,0,2,2,1,1,0,0
200,CB,1,2,2,1,0,2,2,1,1,0,0
200,CB,1,2,3,1,1,1,1,1,1,1,1
200,CB,1,2,4,1,1,1,1,1,1,1,1
200,CB,1,2,5,0,1,1,2,1,0,1,0
200,CB,1,2,6,1,0,2,2,1,1,0,0
200,CB,1,2,7,1,1,1,1,1,1,1,1
200,CB,1,2,8,1,1,1,1,1,1,1,1
200,CB,1,2,9,0,1,1,2,1,0,1,0
200,CB,1,2,10,0,0,1,1,2,1,1,1
200,CB,1,2,11,0,0,1,1,2,1,1,1
200,CB,1,2,12,1,0,1,2,2,0,1,0
200,CB,1,2,13,0,1,2,2,2,1,0,0
200,CB,1,2,14,0,0,1,1,2,1,1,1
200,CB,1,2,15,0,0,1,1,2,1,1,1
200,CB,1,2,16,0,0,1,1,2,1,1,1
200,CB,1,2,17,1,1,2,1,2,0,0,1
200,CB,1,2,18,0,1,2,2,2,1,0,0
200,CB,1,2,19,0,1,2,2,2,1,0,0
200,CB,1,2,20,0,0,1,1,2,1,1,1
200,CB,1,2,21,0,0,1,1,2,1,1,1
200,CB,1,2,22,1,0,1,2,2,0,1,0
200,CB,1,2,23,1,0,2,2,1,1,0,0
200,CB,1,2,24,1,0,2,2,1,1,0,0
200,CB,1,2,25,1,1,1,1,1,1,1,1
200,CB,1,2,26,1,1,1,1,1,1,1,1
200,CB,1,2,27,0,1,1,2,1,0,1,0
200,CB,1,2,28,0,1,1,2,1,0,1,0
200,CB,1,2,29,1,0,2,2,1,1,0,0
200,CB,1,2,30,1,1,1,1,1,1,1,1
200,CB,1,2,31,1,1,1,1,1,1,1,1
200,CB,1,2,32,1,1,1,1,1,1,1,1
200,CB,1,2,33,0,1,2,2,2,1,0,0
200,CB,1,2,34,0,0,1,1,2,1,1,1
200,CB,1,2,35,0,0,1,1,2,1,1,1
200,CB,1,2,36,0,0,1,1,2,1,1,1
200,CB,1,2,37,0,0,1,1,2,1,1,1
200,CB,1,2,38,0,0,1,1,2,1,1,1
200,CB,1,2,39,0,0,1,1,2,1,1,1
200,CB,1,2,40,1,1,1,1,1,1,1,1
200,CB,1,2,41,1,1,1,1,1,1,1,1
200,CB,1,2,42,0,1,1,2,1,0,1,0
200,CB,1,2,43,1,0,2,2,1,1,0,0
200,CB,1,2,44,1,0,2,2,1,1,0,0
200,CB,1,2,45,1,1,1,1,1,1,1,1
200,CB,1,2,46,1,0,2,2,1,1,0,0
200,CB,1,2,47,1,1,1,1,1,1,1,1
200,CB,1,2,48,1,1,1,1,1,1,1,1
200,CB,1,2,49,0,1,1,2,1,0,1,0
200,CB,1,2,50,0,0,1,1,2,1,1,1
200,CB,1,2,51,0,0,1,1,2,1,1,1
200,CB,1,2,52,0,0,1,1,2,1,1,1
200,CB,1,2,53,1,0,1,2,2,0,1,0
200,CB,1,2,54,1,0,1,2,2,0,1,0
200,CB,1,2,55,0,0,1,1,2,1,1,1
200,CB,1,2,56,1,1,2,1,2,0,0,1
200,CB,1,2,57,0,0,1,1,2,1,1,1
200,CB,1,2,58,1,0,1,2,2,0,1,0
200,CB,1,2,59,0,0,1,1,2,1,1,1
200,CB,1,2,60,1,1,1,1,1,1,1,1
200,CB,1,2,61,1,1,1,1,1,1,1,1
200,CB,1,2,62,1,1,1,1,1,1,1,1
200,CB,1,2,63,1,1,1,1,1,1,1,1
200,CB,1,2,64,1,1,1,1,1,1,1,1
200,CB,1,2,65,1,0,2,2,1,1,0,0
200,CB,1,2,66,1,1,1,1,1,1,1,1
200,CB,1,2,67,0,1,1,2,1,0,1,0
200,CB,1,2,68,1,0,2,2,1,1,0,0
200,CB,1,2,69,1,1,1,1,1,1,1,1
200,CB,1,2,70,1,1,1,1,1,1,1,1
200,CB,1,2,71,1,1,1,1,1,1,1,1
200,CB,1,2,72,0,1,2,2,2,1,0,0
200,CB,1,2,73,1,1,2,1,2,0,0,1
200,CB,1,2,74,0,0,1,1,2,1,1,1
200,CB,1,2,75,0,0,1,1,2,1,1,1
200,CB,1,2,76,0,0,1,1,2,1,1,1
200,CB,1,2,77,0,0,1,1,2,1,1,1
200,CB,1,2,78,0,0,1,1,2,1,1,1
200,CB,1,2,79,0,1,2,2,2,1,0,0
200,CB,1,2,80,1,1,2,1,2,0,0,1
200,CB,1,2,81,0,1,2,2,2,1,0,0
200,CB,1,2,82,0,0,1,1,2,1,1,1
200,CB,1,2,83,0,0,1,1,2,1,1,1
200,CB,1,2,84,0,1,2,2,2,1,0,0
200,CB,1,2,85,0,0,1,1,2,1,1,1
200,CB,1,2,86,0,1,2,2,2,1,0,0
200,CB,1,2,87,1,0,1,2,2,0,1,0
200,CB,1,2,88,1,0,1,2,2,0,1,0
200,CB,1,2,89,0,0,1,1,2,1,1,1
200,CB,1,2,90,0,1,2,2,2,1,0,0
200,CB,1,2,91,0,0,1,1,2,1,1,1
200,CB,1,2,92,1,0,1,2,2,0,1,0
200,CB,1,2,93,0,0,1,1,2,1,1,1
200,CB,1,2,94,1,1,1,1,1,1,1,1
200,CB,1,2,95,1,0,2,2,1,1,0,0
200,CB,1,2,96,1,1,1,1,1,1,1,1
200,CB,1,2,97,0,1,1,2,1,0,1,0
200,CB,1,2,98,0,0,2,1,1,0,0,1
200,CB,1,2,99,1,0,2,2,1,1,0,0
200,CB,1,2,100,1,0,2,2,1,1,0,0
200,CB,1,2,101,1,1,1,1,1,1,1,1
200,CB,1,2,102,1,0,2,2,1,1,0,0
200,CB,1,2,103,1,1,1,1,1,1,1,1
200,CB,1,2,104,1,1,1,1,1,1,1,1
200,CB,1,2,105,1,1,1,1,1,1,1,1
200,CB,1,2,106,0,1,2,2,2,1,0,0
200,CB,1,2,107,0,0,1,1,2,1,1,1
200,CB,1,2,108,0,0,1,1,2,1,1,1
200,CB,1,2,109,0,0,1,1,2,1,1,1
200,CB,1,2,110,1,1,2,1,2,0,0,1
200,CB,1,2,111,0,1,2,2,2,1,0,0
200,CB,1,2,112,0,1,2,2,2,1,0,0
200,CB,1,2,113,0,1,2,2,2,1,0,0
200,CB,1,2,114,0,0,1,1,2,1,1,1
200,CB,1,2,115,1,1,2,1,2,0,0,1
200,CB,1,2,116,0,0,1,1,2,1,1,1
200,CB,1,2,117,0,0,1,1,2,1,1,1
200,CB,1,2,118,0,1,2,2,2,1,0,0
200,CB,1,2,119,0,1,2,2,2,1,0,0
200,CB,1,2,120,1,0,1,2,2,0,1,0
200,CB,1,2,121,0,0,1,1,2,1,1,1
200,CB,1,2,122,1,1,2,1,2,0,0,1
200,CB,1,2,123,0,0,1,1,2,1,1,1
200,CB,1,2,124,0,0,1,1,2,1,1,1
200,CB,1,2,125,0,0,1,1,2,1,1,1
200,CB,1,2,126,1,1,1,1,1,1,1,1
200,CB,1,2,127,1,1,1,1,1,1,1,1
200,CB,1,2,128,1,1,1,1,1,1,1,1
200,CB,1,2,129,1,1,1,1,1,1,1,1
200,CB,1,2,130,1,0,2,2,1,1,0,0
200,CB,1,2,131,0,0,2,1,1,0,0,1
200,CB,1,2,132,1,1,1,1,1,1,1,1
200,CB,1,2,133,1,0,2,2,1,1,0,0
200,CB,1,2,134,1,0,2,2,1,1,0,0
200,CB,1,2,135,0,1,1,2,1,0,1,0
200,CB,1,2,136,1,0,2,2,1,1,0,0
200,CB,1,2,137,1,0,2,2,1,1,0,0
200,CB,1,2,138,1,1,1,1,1,1,1,1
200,CB,1,2,139,1,1,1,1,1,1,1,1
200,CB,1,2,140,1,1,1,1,1,1,1,1
200,CB,1,2,141,0,1,2,2,2,1,0,0
200,CB,1,2,142,0,0,1,1,2,1,1,1
200,CB,1,2,143,0,0,1,1,2,1,1,1
200,CB,1,2,144,0,0,1,1,2,1,1,1
200,CB,1,2,145,0,0,1,1,2,1,1,1
200,CB,1,2,146,0,0,1,1,2,1,1,1
200,CB,1,2,147,1,0,2,2,1,1,0,0
200,CB,1,2,148,1,1,1,1,1,1,1,1
200,CB,1,2,149,1,1,1,1,1,1,1,1
200,CB,1,2,150,1,1,1,1,1,1,1,1
200,CB,1,2,151,1,1,1,1,1,1,1,1
200,CB,1,2,152,1,1,1,1,1,1,1,1
200,SB,1,3,1,1,0,2,2,1,1,0,0
200,SB,1,3,2,1,0,2,2,1,1,0,0
200,SB,1,3,3,1,1,1,1,1,1,1,1
200,SB,1,3,4,0,1,1,2,1,0,1,0
200,SB,1,3,5,1,0,2,2,1,1,0,0
200,SB,1,3,6,1,1,1,1,1,1,1,1
200,SB,1,3,7,1,1,1,1,1,1,1,1
200,SB,1,3,8,1,1,1,1,1,1,1,1
200,SB,1,3,9,0,1,2,2,2,1,0,0
200,SB,1,3,10,1,0,1,2,2,0,1,0
200,SB,1,3,11,0,1,2,2,2,1,0,0
200,SB,1,3,12,0,1,2,2,2,1,0,0
200,SB,1,3,13,1,0,1,2,2,0,1,0
200,SB,1,3,14,0,0,1,1,2,1,1,1
200,SB,1,3,15,0,0,1,1,2,1,1,1
200,SB,1,3,16,1,0,2,2,1,1,0,0
200,SB,1,3,17,1,0,2,2,1,1,0,0
200,SB,1,3,18,1,0,2,2,1,1,0,0
200,SB,1,3,19,1,0,2,2,1,1,0,0
200,SB,1,3,20,1,1,1,1,1,1,1,1
200,SB,1,3,21,0,1,1,2,1,0,1,0
200,SB,1,3,22,1,0,2,2,1,1,0,0
200,SB,1,3,23,1,0,2,2,1,1,0,0
200,SB,1,3,24,1,0,2,2,1,1,0,0
200,SB,1,3,25,1,0,2,2,1,1,0,0
200,SB,1,3,26,0,1,1,2,1,0,1,0
200,SB,1,3,27,1,1,1,1,1,1,1,1
200,SB,1,3,28,1,0,2,2,1,1,0,0
200,SB,1,3,29,1,0,2,2,1,1,0,0
200,SB,1,3,30,1,0,2,2,1,1,0,0
200,SB,1,3,31,1,1,1,1,1,1,1,1
200,SB,1,3,32,1,1,1,1,1,1,1,1
200,SB,1,3,33,1,1,1,1,1,1,1,1
200,SB,1,3,34,0,1,2,2,2,1,0,0
200,SB,1,3,35,0,1,2,2,2,1,0,0
200,SB,1,3,36,0,0,1,1,2,1,1,1
200,SB,1,3,37,0,0,1,1,2,1,1,1
200,SB,1,3,38,1,1,2,1,2,0,0,1
200,SB,1,3,39,0,0,1,1,2,1,1,1
200,SB,1,3,40,0,0,1,1,2,1,1,1
200,SB,1,3,41,1,1,2,1,2,0,0,1
200,SB,1,3,42,0,0,1,1,2,1,1,1
200,SB,1,3,43,1,1,2,1,2,0,0,1
200,SB,1,3,44,0,1,2,2,2,1,0,0
200,SB,1,3,45,0,1,2,2,2,1,0,0
200,SB,1,3,46,0,0,1,1,2,1,1,1
200,SB,1,3,47,0,0,1,1,2,1,1,1
200,SB,1,3,48,0,0,1,1,2,1,1,1
200,SB,1,3,49,1,0,2,2,1,1,0,0
200,SB,1,3,50,1,1,1,1,1,1,1,1
200,SB,1,3,51,1,0,2,2,1,1,0,0
200,SB,1,3,52,1,1,1,1,1,1,1,1
200,SB,1,3,53,1,1,1,1,1,1,1,1
200,SB,1,3,54,1,1,1,1,1,1,1,1
200,SB,1,3,55,0,0,1,1,2,1,1,1
200,SB,1,3,56,1,0,1,2,2,0,1,0
200,SB,1,3,57,0,0,1,1,2,1,1,1
200,SB,1,3,58,1,0,1,2,2,0,1,0
200,SB,1,3,59,1,1,2,1,2,0,0,1
200,SB,1,3,60,0,1,2,2,2,1,0,0
200,SB,1,3,61,0,1,2,2,2,1,0,0
200,SB,1,3,62,0,0,1,1,2,1,1,1
200,SB,1,3,63,0,0,1,1,2,1,1,1
200,SB,1,3,64,0,0,1,1,2,1,1,1
200,SB,1,3,65,1,0,2,2,1,1,0,0
200,SB,1,3,66,1,0,2,2,1,1,0,0
200,SB,1,3,67,1,1,1,1,1,1,1,1
200,SB,1,3,68,0,1,1,2,1,0,1,0
200,SB,1,3,69,0,1,1,2,1,0,1,0
200,SB,1,3,70,1,0,2,2,1,1,0,0
200,SB,1,3,71,0,0,2,1,1,0,0,1
200,SB,1,3,72,1,0,2,2,1,1,0,0
200,SB,1,3,73,1,0,2,2,1,1,0,0
200,SB,1,3,74,0,0,2,1,1,0,0,1
200,SB,1,3,75,1,1,1,1,1,1,1,1
200,SB,1,3,76,1,1,1,1,1,1,1,1
200,SB,1,3,77,1,1,1,1,1,1,1,1
200,SB,1,3,78,0,0,1,1,2,1,1,1
200,SB,1,3,79,0,1,2,2,2,1,0,0
200,SB,1,3,80,1,0,1,2,2,0,1,0
200,SB,1,3,81,0,0,1,1,2,1,1,1
200,SB,1,3,82,1,0,1,2,2,0,1,0
200,SB,1,3,83,0,1,2,2,2,1,0,0
200,SB,1,3,84,0,1,2,2,2,1,0,0
200,SB,1,3,85,0,0,1,1,2,1,1,1
200,SB,1,3,86,0,0,1,1,2,1,1,1
200,SB,1,3,87,0,1,2,2,2,1,0,0
200,SB,1,3,88,0,1,2,2,2,1,0,0
200,SB,1,3,89,0,0,1,1,2,1,1,1
200,SB,1,3,90,1,0,1,2,2,0,1,0
200,SB,1,3,91,0,0,1,1,2,1,1,1
200,SB,1,3,92,1,0,2,2,1,1,0,0
200,SB,1,3,93,0,0,2,1,1,0,0,1
200,SB,1,3,94,1,0,2,2,1,1,0,0
200,SB,1,3,95,1,1,1,1,1,1,1,1
200,SB,1,3,96,1,1,1,1,1,1,1,1
200,SB,1,3,97,0,1,1,2,1,0,1,0
200,SB,1,3,98,1,0,2,2,1,1,0,0
200,SB,1,3,99,1,1,1,1,1,1,1,1
200,SB,1,3,100,1,0,2,2,1,1,0,0
200,SB,1,3,101,1,0,2,2,1,1,0,0
200,SB,1,3,102,1,0,2,2,1,1,0,0
200,SB,1,3,103,1,1,1,1,1,1,1,1
200,SB,1,3,104,1,1,1,1,1,1,1,1
200,SB,1,3,105,1,0,2,2,1,1,0,0
200,SB,1,3,106,0,1,1,2,1,0,1,0
200,SB,1,3,107,0,0,2,1,1,0,0,1
200,SB,1,3,108,1,0,2,2,1,1,0,0
200,SB,1,3,109,1,1,1,1,1,1,1,1
200,SB,1,3,110,1,0,2,2,1,1,0,0
200,SB,1,3,111,0,0,2,1,1,0,0,1
200,SB,1,3,112,0,1,1,2,1,0,1,0
200,SB,1,3,113,1,1,1,1,1,1,1,1
200,SB,1,3,114,1,0,2,2,1,1,0,0
200,SB,1,3,115,0,0,2,1,1,0,0,1
200,SB,1,3,116,1,1,1,1,1,1,1,1
200,SB,1,3,117,1,1,1,1,1,1,1,1
200,SB,1,3,118,1,0,2,2,1,1,0,0
200,SB,1,3,119,0,0,2,1,1,0,0,1
200,SB,1,3,120,1,0,2,2,1,1,0,0
200,SB,1,3,121,1,1,1,1,1,1,1,1
200,SB,1,3,122,1,1,1,1,1,1,1,1
200,SB,1,3,123,1,1,1,1,1,1,1,1
200,SB,1,3,124,0,0,1,1,2,1,1,1
200,SB,1,3,125,0,0,1,1,2,1,1,1
200,SB,1,3,126,0,0,1,1,2,1,1,1
200,SB,1,3,127,1,1,2,1,2,0,0,1
200,SB,1,3,128,0,0,1,1,2,1,1,1
200,SB,1,3,129,1,0,1,2,2,0,1,0
200,SB,1,3,130,0,0,1,1,2,1,1,1
200,SB,1,3,131,0,0,1,1,2,1,1,1
200,SB,1,3,132,0,1,2,2,2,1,0,0
200,SB,1,3,133,0,0,1,1,2,1,1,1
200,SB,1,3,134,1,1,2,1,2,0,0,1
200,SB,1,3,135,0,1,2,2,2,1,0,0
200,SB,1,3,136,0,0,1,1,2,1,1,1
200,SB,1,3,137,1,0,1,2,2,0,1,0
200,SB,1,3,138,0,0,1,1,2,1,1,1
200,SB,1,3,139,1,0,2,2,1,1,0,0
200,SB,1,3,140,1,1,1,1,1,1,1,1
200,SB,1,3,141,1,1,1,1,1,1,1,1
200,SB,1,3,142,1,1,1,1,1,1,1,1
200,SB,1,3,143,1,1,1,1,1,1,1,1
200,SB,1,3,144,1,1,1,1,1,1,1,1
200,SB,1,3,145,0,1,1,2,1,0,1,0
200,SB,1,3,146,1,0,2,2,1,1,0,0
200,SB,1,3,147,1,1,1,1,1,1,1,1
200,SB,1,3,148,1,1,1,1,1,1,1,1
200,SB,1,3,149,0,0,2,1,1,0,0,1
200,SB,1,3,150,1,0,2,2,1,1,0,0
200,SB,1,3,151,1,0,2,2,1,1,0,0
200,SB,1,3,152,1,1,1,1,1,1,1,1
200,SB,1,3,153,1,1,1,1,1,1,1,1
200,SB,1,3,154,1,0,2,2,1,1,0,0
200,SB,1,3,155,1,1,1,1,1,1,1,1
200,SB,1,3,156,0,0,2,1,1,0,0,1
200,SB,1,3,157,1,0,2,2,1,1,0,0
200,SB,1,3,158,1,0,2,2,1,1,0,0
200,SB,1,3,159,1,0,2,2,1,1,0,0
200,SB,1,3,160,1,1,1,1,1,1,1,1
200,SB,1,3,161,0,1,1,2,1,0,1,0
200,SB,1,3,162,1,0,2,2,1,1,0,0
200,SB,1,3,163,1,0,2,2,1,1,0,0
200,SB,1,3,164,1,1,1,1,1,1,1,1
200,SB,1,3,165,1,1,1,1,1,1,1,1
200,SB,1,3,166,1,0,2,2,1,1,0,0
200,SB,1,3,167,1,1,1,1,1,1,1,1
200,SB,1,3,168,1,0,2,2,1,1,0,0
200,SB,1,3,169,1,0,2,2,1,1,0,0
200,SB,1,3,170,1,1,1,1,1,1,1,1
200,SB,1,3,171,1,1,1,1,1,1,1,1
200,SB,1,3,172,0,0,2,1,1,0,0,1
200,SB,1,3,173,1,1,1,1,1,1,1,1
200,SB,1,3,174,1,0,2,2,1,1,0,0
200,SB,1,3,175,1,1,1,1,1,1,1,1
200,SB,1,3,176,0,1,1,2,1,0,1,0
200,SB,1,3,177,1,1,1,1,1,1,1,1
200,SB,1,3,178,0,1,2,2,2,1,0,0
200,SB,1,3,179,0,0,1,1,2,1,1,1
200,SB,1,3,180,0,1,2,2,2,1,0,0
200,SB,1,3,181,1,0,1,2,2,0,1,0
200,SB,1,3,182,1,1,2,1,2,0,0,1
200,SB,1,3,183,0,1,2,2,2,1,0,0
200,SB,1,3,184,0,1,2,2,2,1,0,0
200,SB,1,3,185,1,0,1,2,2,0,1,0
200,SB,1,3,186,0,1,2,2,2,1,0,0
200,SB,1,3,187,0,0,1,1,2,1,1,1
200,SB,1,3,188,0,0,1,1,2,1,1,1
200,SB,1,3,189,0,0,1,1,2,1,1,1
200,SB,1,3,190,1,0,2,2,1,1,0,0
200,SB,1,3,191,1,0,2,2,1,1,0,0
200,SB,1,3,192,1,1,1,1,1,1,1,1
200,SB,1,3,193,1,0,2,2,1,1,0,0
200,SB,1,3,194,0,1,1,2,1,0,1,0
200,SB,1,3,195,1,1,1,1,1,1,1,1
200,SB,1,3,196,0,0,2,1,1,0,0,1
200,SB,1,3,197,1,0,2,2,1,1,0,0
200,SB,1,3,198,0,0,2,1,1,0,0,1
200,SB,1,3,199,1,0,2,2,1,1,0,0
200,SB,1,3,200,0,1,1,2,1,0,1,0
200,SB,1,3,201,1,0,2,2,1,1,0,0
200,SB,1,3,202,1,1,1,1,1,1,1,1
200,SB,1,3,203,1,1,1,1,1,1,1,1
200,SB,1,3,204,1,1,1,1,1,1,1,1
200,SB,1,3,205,0,1,1,2,1,0,1,0
202,SB,1,1,1,1,1,1,1,1,1,1,1
202,SB,1,1,2,1,1,1,1,1,1,1,1
202,SB,1,1,3,1,1,1,1,1,1,1,1
202,SB,1,1,4,1,1,1,1,1,1,1,1
202,SB,1,1,5,1,1,1,1,1,1,1,1
202,SB,1,1,6,1,1,1,1,1,1,1,1
202,SB,1,1,7,0,1,1,2,1,0,1,0
202,SB,1,1,8,0,1,1,2,1,0,1,0
202,SB,1,1,9,1,1,1,1,1,1,1,1
202,SB,1,1,10,0,1,2,2,2,1,0,0
202,SB,1,1,11,0,1,2,2,2,1,0,0
202,SB,1,1,12,0,1,2,2,2,1,0,0
202,SB,1,1,13,0,0,1,1,2,1,1,1
202,SB,1,1,14,0,0,1,1,2,1,1,1
202,SB,1,1,15,1,0,1,2,2,0,1,0
202,SB,1,1,16,0,0,1,1,2,1,1,1
202,SB,1,1,17,0,0,1,1,2,1,1,1
